PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33578741","EEG Data Quality: Determinants and Impact in a Multicenter Study of Children, Adolescents, and Adults with Attention-Deficit/Hyperactivity Disorder (ADHD)","Kaiser A, Aggensteiner PM, Holtmann M, Fallgatter A, Romanos M, Abenova K, Alm B, Becker K, Döpfner M, Ethofer T, Freitag CM, Geissler J, Hebebrand J, Huss M, Jans T, Jendreizik LT, Ketter J, Legenbauer T, Philipsen A, Poustka L, Renner T, Retz W, Rösler M, Thome J, Uebel-von Sandersleben H, von Wirth E, Zinnow T, Hohmann S, Millenet S, Holz NE, Banaschewski T, Brandeis D, On Behalf Of The ESCAlife-Consortium.","Brain Sci. 2021 Feb 10;11(2):214. doi: 10.3390/brainsci11020214.","Kaiser A","Brain Sci","2021","2021/02/13","PMC7916500","","10.3390/brainsci11020214"
"25945683","Behavioral Abnormalities in Lagotto Romagnolo Dogs with a History of Benign Familial Juvenile Epilepsy: A Long-Term Follow-Up Study","Jokinen TS, Tiira K, Metsähonkala L, Seppälä EH, Hielm-Björkman A, Lohi H, Laitinen-Vapaavuori O.","J Vet Intern Med. 2015 Jul-Aug;29(4):1081-7. doi: 10.1111/jvim.12611. Epub 2015 May 6.","Jokinen TS","J Vet Intern Med","2015","2015/05/07","PMC4895370","","10.1111/jvim.12611"
"30127711","Classification and Prediction of Brain Disorders Using Functional Connectivity: Promising but Challenging","Du Y, Fu Z, Calhoun VD.","Front Neurosci. 2018 Aug 6;12:525. doi: 10.3389/fnins.2018.00525. eCollection 2018.","Du Y","Front Neurosci","2018","2018/08/22","PMC6088208","","10.3389/fnins.2018.00525"
"26287729","Glyphosate Use Predicts ADHD Hospital Discharges in the Healthcare Cost and Utilization Project Net (HCUPnet): A Two-Way Fixed-Effects Analysis","Fluegge KR, Fluegge KR.","PLoS One. 2015 Aug 19;10(8):e0133525. doi: 10.1371/journal.pone.0133525. eCollection 2015.","Fluegge KR","PLoS One","2015","2015/08/20","PMC4543553","","10.1371/journal.pone.0133525"
"29730721","Comparing the DSM-5 construct of Disruptive Mood Dysregulation Disorder and ICD-10 Mixed Disorder of Emotion and Conduct in the UK Longitudinal Assessment of Manic Symptoms (UK-LAMS) Study","Sagar-Ouriaghli I, Milavic G, Barton R, Heaney N, Fiori F, Lievesley K, Singh J, Santosh P.","Eur Child Adolesc Psychiatry. 2018 Sep;27(9):1095-1104. doi: 10.1007/s00787-018-1149-5. Epub 2018 May 5.","Sagar-Ouriaghli I","Eur Child Adolesc Psychiatry","2018","2018/05/07","PMC6133106","","10.1007/s00787-018-1149-5"
"29601524","The Mental Health Status and Intellectual Ability of Unwed Mothers Dwelling in Korean Shelter Homes","Jo S, Park S, Youn JH, Sohn BK, Choi HJ, Lee JY, Lee JY, Lee JY.","Int J Environ Res Public Health. 2018 Mar 30;15(4):637. doi: 10.3390/ijerph15040637.","Jo S","Int J Environ Res Public Health","2018","2018/03/31","PMC5923679","","10.3390/ijerph15040637"
"27656089","Influence of Child Factors on Health-Care Professionals' Recognition of Common Childhood Mental-Health Problems","Burke DA, Koot HM, de Wilde A, Begeer S.","J Child Fam Stud. 2016;25(10):3083-3096. doi: 10.1007/s10826-016-0475-9. Epub 2016 Jul 1.","Burke DA","J Child Fam Stud","2016","2016/09/23","PMC5016556","","10.1007/s10826-016-0475-9"
"29696222","Parents' perceived obstacles to pediatric clinical trial participation: Findings from the clinical trials transformation initiative","Greenberg RG, Gamel B, Bloom D, Bradley J, Jafri HS, Hinton D, Nambiar S, Wheeler C, Tiernan R, Smith PB, Roberts J, Benjamin DK Jr.","Contemp Clin Trials Commun. 2017 Nov 23;9:33-39. doi: 10.1016/j.conctc.2017.11.005. eCollection 2018 Mar.","Greenberg RG","Contemp Clin Trials Commun","2017","2018/04/27","PMC5898566","","10.1016/j.conctc.2017.11.005"
"30693097","Psychoeducational groups versus waitlist in treatment of attention-deficit hyperactivity/impulsivity disorder (ADHD) in adults: a protocol for a pilot randomized waitlist-controlled multicenter trial","Vaag JR, Lara-Cabrera ML, Hjemdal O, Gjervan B, Torgersen T.","Pilot Feasibility Stud. 2019 Jan 23;5:17. doi: 10.1186/s40814-019-0401-1. eCollection 2019.","Vaag JR","Pilot Feasibility Stud","2019","2019/01/30","PMC6343320","","10.1186/s40814-019-0401-1"
"25187055","The self-medication hypothesis and psychostimulant treatment of cocaine dependence: an update","Mariani JJ, Khantzian EJ, Levin FR.","Am J Addict. 2014 Mar-Apr;23(2):189-93. doi: 10.1111/j.1521-0391.2013.12086.x. Epub 2013 Sep 13.","Mariani JJ","Am J Addict","2014","2014/09/05","PMC4227391","NIHMS640989","10.1111/j.1521-0391.2013.12086.x"
"30116086","Guanfacine hydrochloride for attention deficit hyperactivity disorder","","Aust Prescr. 2018 Aug;41(4):131-132. doi: 10.18773/austprescr.2018.042. Epub 2018 Jun 27.","","Aust Prescr","2018","2018/08/18","PMC6091781","","10.18773/austprescr.2018.042"
"30215033","ADHD and attentional control: Impaired segregation of task positive and task negative brain networks","Mills BD, Miranda-Dominguez O, Mills KL, Earl E, Cordova M, Painter J, Karalunas SL, Nigg JT, Fair DA.","Netw Neurosci. 2018 Jun 1;2(2):200-217. doi: 10.1162/netn_a_00034. eCollection 2018.","Mills BD","Netw Neurosci","2018","2018/09/15","PMC6130439","","10.1162/netn_a_00034"
"27423796","The Role of the Pediatric Cerebellum in Motor Functions, Cognition, and Behavior: A Clinical Perspective","Salman MS, Tsai P.","Neuroimaging Clin N Am. 2016 Aug;26(3):317-29. doi: 10.1016/j.nic.2016.03.003.","Salman MS","Neuroimaging Clin N Am","2016","2016/07/18","PMC4948592","NIHMS796131","10.1016/j.nic.2016.03.003"
"30083378","Alprazolam-induced dose-dependent anorgasmia: case analysis","Kaufman KR, Coluccio M, Linke M, Noonan E, Babalola R, Aziz R.","BJPsych Open. 2018 Jul 17;4(4):274-277. doi: 10.1192/bjo.2018.35. eCollection 2018 Jul.","Kaufman KR","BJPsych Open","2018","2018/08/08","PMC6066992","","10.1192/bjo.2018.35"
"24290431","Guidelines of care for the management of atopic dermatitis: section 1. Diagnosis and assessment of atopic dermatitis","Eichenfield LF, Tom WL, Chamlin SL, Feldman SR, Hanifin JM, Simpson EL, Berger TG, Bergman JN, Cohen DE, Cooper KD, Cordoro KM, Davis DM, Krol A, Margolis DJ, Paller AS, Schwarzenberger K, Silverman RA, Williams HC, Elmets CA, Block J, Harrod CG, Smith Begolka W, Sidbury R.","J Am Acad Dermatol. 2014 Feb;70(2):338-51. doi: 10.1016/j.jaad.2013.10.010. Epub 2013 Nov 27.","Eichenfield LF","J Am Acad Dermatol","2014","2013/12/03","PMC4410183","NIHMS598033","10.1016/j.jaad.2013.10.010"
"26847428","Do internationally adopted children in the Netherlands use more medication than their non-adopted peers?","van Ginkel JR, Juffer F, Bakermans-Kranenburg MJ, van IJzendoorn MH.","Eur J Pediatr. 2016 May;175(5):715-25. doi: 10.1007/s00431-016-2697-7. Epub 2016 Feb 5.","van Ginkel JR","Eur J Pediatr","2016","2016/02/06","PMC4839041","","10.1007/s00431-016-2697-7"
"29053637","Progress in Genetic Studies of Tourette's Syndrome","Qi Y, Zheng Y, Li Z, Xiong L.","Brain Sci. 2017 Oct 20;7(10):134. doi: 10.3390/brainsci7100134.","Qi Y","Brain Sci","2017","2017/10/21","PMC5664061","","10.3390/brainsci7100134"
"27200107","Association of peripheral BDNF level with cognition, attention and behavior in preschool children","Yeom CW, Park YJ, Choi SW, Bhang SY.","Child Adolesc Psychiatry Ment Health. 2016 May 19;10:10. doi: 10.1186/s13034-016-0097-4. eCollection 2016.","Yeom CW","Child Adolesc Psychiatry Ment Health","2016","2016/05/21","PMC4872344","","10.1186/s13034-016-0097-4"
"33949804","The long-term prognosis of hippocampal neurogenesis and behavioral changes of offspring from rats exposed to valproic acid during pregnancy","Ito M, Kinjo T, Seki T, Horie J, Suzuki T.","Neuropsychopharmacol Rep. 2021 Jun;41(2):260-264. doi: 10.1002/npr2.12181. Epub 2021 May 5.","Ito M","Neuropsychopharmacol Rep","2021","2021/05/05","PMC8340817","","10.1002/npr2.12181"
"24345533","Norepinephrine transporter occupancy by nortriptyline in patients with depression: a positron emission tomography study with (S,S)-[¹⁸F]FMeNER-D₂","Takano H, Arakawa R, Nogami T, Suzuki M, Nagashima T, Fujiwara H, Kimura Y, Kodaka F, Takahata K, Shimada H, Murakami Y, Tateno A, Yamada M, Ito H, Kawamura K, Zhang MR, Takahashi H, Kato M, Okubo Y, Suhara T.","Int J Neuropsychopharmacol. 2014 Apr;17(4):553-60. doi: 10.1017/S1461145713001521. Epub 2013 Dec 18.","Takano H","Int J Neuropsychopharmacol","2014","2013/12/19","","","10.1017/S1461145713001521"
"30095567","Nonmedical Use of Stimulants Is Associated With Riskier Sexual Practices and Other Forms of Impulsivity","Grant JE, Redden SA, Lust K, Chamberlain SR.","J Addict Med. 2018 Nov/Dec;12(6):474-480. doi: 10.1097/ADM.0000000000000448.","Grant JE","J Addict Med","2018","2018/08/11","PMC6215704","EMS78734","10.1097/ADM.0000000000000448"
"25972584","Decision making: effects of methylphenidate on temporal discounting in nonhuman primates","Rajala AZ, Jenison RL, Populin LC.","J Neurophysiol. 2015 Jul;114(1):70-9. doi: 10.1152/jn.00278.2015. Epub 2015 May 13.","Rajala AZ","J Neurophysiol","2015","2015/05/15","PMC4507955","","10.1152/jn.00278.2015"
"28400722","Sex Differences in the Physiological and Behavioral Effects of Chronic Oral Methylphenidate Treatment in Rats","Robison LS, Michaelos M, Gandhi J, Fricke D, Miao E, Lam CY, Mauceri A, Vitale M, Lee J, Paeng S, Komatsu DE, Hadjiargyrou M, Thanos PK.","Front Behav Neurosci. 2017 Mar 28;11:53. doi: 10.3389/fnbeh.2017.00053. eCollection 2017.","Robison LS","Front Behav Neurosci","2017","2017/04/13","PMC5368228","","10.3389/fnbeh.2017.00053"
"35466705","Effectiveness of Cognitive Orientation to Occupational Performance intervention in improving motor skills of children with developmental coordination disorder: A randomized waitlist-control trial","Izadi-Najafabadi S, Gunton C, Dureno Z, Zwicker JG.","Clin Rehabil. 2022 Jun;36(6):776-788. doi: 10.1177/02692155221086188. Epub 2022 Apr 24.","Izadi-Najafabadi S","Clin Rehabil","2022","2022/04/25","PMC9082975","","10.1177/02692155221086188"
"27605916","Comparative Evaluation of Child Behavior Checklist-Derived Scales in Children Clinically Referred for Emotional and Behavioral Dysregulation","Papachristou E, Schulz K, Newcorn J, Bédard AC, Halperin JM, Frangou S.","Front Psychiatry. 2016 Aug 24;7:146. doi: 10.3389/fpsyt.2016.00146. eCollection 2016.","Papachristou E","Front Psychiatry","2016","2016/09/09","PMC4995201","","10.3389/fpsyt.2016.00146"
"40969443","UHPLC-HRMS analysis combined with feature-based molecular networking methods for systematic identification of chemicals in AnShenDingZhiLing and its absorbed metabolites","Han T, Ni D, Zhu W, Fang D, Kang A, Wu Y, Sun J.","Front Chem. 2025 Sep 3;13:1647159. doi: 10.3389/fchem.2025.1647159. eCollection 2025.","Han T","Front Chem","2025","2025/09/19","PMC12441513","","10.3389/fchem.2025.1647159"
"25712380","Maternal Phenylketonuria: Long-term Outcomes in Offspring and Post-pregnancy Maternal Characteristics","Waisbren SE, Rohr F, Anastasoaie V, Brown M, Harris D, Ozonoff A, Petrides S, Wessel A, Levy HL.","JIMD Rep. 2015;21:23-33. doi: 10.1007/8904_2014_365. Epub 2015 Feb 25.","Waisbren SE","JIMD Rep","2015","2015/02/26","PMC4470942","","10.1007/8904_2014_365"
"28326113","Factors that Affect the Adherence to ADHD Medications during a Treatment Continuation Period in Children and Adolescents: A Nationwide Retrospective Cohort Study Using Korean Health Insurance Data from 2007 to 2011","Bhang SY, Kwack YS, Joung YS, Lee SI, Kim B, Sohn SH, Chung US, Yang J, Hong M, Bahn GH, Choi HY, Oh IH, Lee YJ, Hwang JW.","Psychiatry Investig. 2017 Mar;14(2):158-165. doi: 10.4306/pi.2017.14.2.158. Epub 2017 Mar 6.","Bhang SY","Psychiatry Investig","2017","2017/03/23","PMC5355013","","10.4306/pi.2017.14.2.158"
"27631272","Attention during functional tasks is associated with motor performance in children with developmental coordination disorder: A cross-sectional study","Fong SSM, Chung JWY, Cheng YTY, Yam TTT, Chiu HC, Fong DYT, Cheung CY, Yuen L, Yu EYT, Hung YS, Macfarlane DJ, Ng SSM.","Medicine (Baltimore). 2016 Sep;95(37):e4935. doi: 10.1097/MD.0000000000004935.","Fong SSM","Medicine (Baltimore)","2016","2016/09/16","PMC5402615","","10.1097/MD.0000000000004935"
"25242808","Alpha 2A adrenergic receptor agonist, guanfacine, attenuates cocaine-related impairments of inhibitory response control and working memory in animal models","Terry AV Jr, Callahan PM, Schade R, Kille NJ, Plagenhoef M.","Pharmacol Biochem Behav. 2014 Nov;126:63-72. doi: 10.1016/j.pbb.2014.09.010. Epub 2014 Sep 19.","Terry AV Jr","Pharmacol Biochem Behav","2014","2014/09/23","PMC4340074","NIHMS634945","10.1016/j.pbb.2014.09.010"
"27313190","Lessons learned: Engaging culturally diverse families in neurodevelopmental disorders intervention research","Ratto AB, Anthony BJ, Pugliese C, Mendez R, Safer-Lichtenstein J, Dudley KM, Kahn NF, Kenworthy L, Biel M, Martucci JL, Anthony LG.","Autism. 2017 Jul;21(5):622-634. doi: 10.1177/1362361316650394. Epub 2016 Jun 15.","Ratto AB","Autism","2017","2016/06/18","PMC5159318","NIHMS797408","10.1177/1362361316650394"
"33614409","Physical, cognitive, and social status of patients with urea cycle disorders in Japan","Kido J, Matsumoto S, Ito T, Hirose S, Fukui K, Kojima-Ishii K, Mushimoto Y, Yoshida S, Ishige M, Sakai N, Nakamura K.","Mol Genet Metab Rep. 2021 Feb 7;27:100724. doi: 10.1016/j.ymgmr.2021.100724. eCollection 2021 Jun.","Kido J","Mol Genet Metab Rep","2021","2021/02/22","PMC7876628","","10.1016/j.ymgmr.2021.100724"
"33492467","Chiari I malformation with Klippel-Trenaunay syndrome: case report and review of the literature","Snee IA, Mazzola CA, Sikorskyj T.","Childs Nerv Syst. 2021 Jul;37(7):2369-2373. doi: 10.1007/s00381-020-04992-x. Epub 2021 Jan 25.","Snee IA","Childs Nerv Syst","2021","2021/01/25","PMC8263457","","10.1007/s00381-020-04992-x"
"24739570","LPHN3, a presynaptic adhesion-GPCR implicated in ADHD, regulates the strength of neocortical layer 2/3 synaptic input to layer 5","O'Sullivan ML, Martini F, von Daake S, Comoletti D, Ghosh A.","Neural Dev. 2014 Apr 17;9:7. doi: 10.1186/1749-8104-9-7.","O'Sullivan ML","Neural Dev","2014","2014/04/18","PMC3996519","","10.1186/1749-8104-9-7"
"28686328","Genetically contextual effects of smoking on genome wide DNA methylation","Dogan MV, Beach SRH, Philibert RA.","Am J Med Genet B Neuropsychiatr Genet. 2017 Sep;174(6):595-607. doi: 10.1002/ajmg.b.32565. Epub 2017 Jul 7.","Dogan MV","Am J Med Genet B Neuropsychiatr Genet","2017","2017/07/08","PMC5561723","NIHMS895901","10.1002/ajmg.b.32565"
"27276191","Dopamine transporter mutant animals: a translational perspective","Efimova EV, Gainetdinov RR, Budygin EA, Sotnikova TD.","J Neurogenet. 2016 Mar;30(1):5-15. doi: 10.3109/01677063.2016.1144751.","Efimova EV","J Neurogenet","2016","2016/06/09","PMC4902158","NIHMS767651","10.3109/01677063.2016.1144751"
"33963390","Early maternal care and amygdala habituation to emotional stimuli in adulthood","Holz NE, Häge A, Plichta MM, Boecker-Schlier R, Jennen-Steinmetz C, Baumeister S, Meyer-Lindenberg A, Laucht M, Banaschewski T, Brandeis D.","Soc Cogn Affect Neurosci. 2021 Sep 30;16(10):1100-1110. doi: 10.1093/scan/nsab059.","Holz NE","Soc Cogn Affect Neurosci","2021","2021/05/08","PMC8483279","","10.1093/scan/nsab059"
"28944045","Child psychiatry: A scientometric analysis 1980-2016","Naveed S, Waqas A, Majeed S, Zeshan M, Jahan N, Haaris Sheikh M.","F1000Res. 2017 Aug 1;6:1293. doi: 10.12688/f1000research.12069.1. eCollection 2017.","Naveed S","F1000Res","2017","2017/09/26","PMC5585878","","10.12688/f1000research.12069.1"
"33897497","Music Therapy for Children With Autistic Spectrum Disorder and/or Other Neurodevelopmental Disorders: A Systematic Review","Mayer-Benarous H, Benarous X, Vonthron F, Cohen D.","Front Psychiatry. 2021 Apr 9;12:643234. doi: 10.3389/fpsyt.2021.643234. eCollection 2021.","Mayer-Benarous H","Front Psychiatry","2021","2021/04/26","PMC8062803","","10.3389/fpsyt.2021.643234"
"38384348","Combining mindfulness and cognitive training in children with attention deficit hyperactivity disorder: study protocol of a pilot randomized controlled trial (the NeuroMind study)","Badia-Aguarón T, Royuela-Colomer E, Pera-Guardiola V, Vergés-Balasch P, Cebolla A, Luciano JV, Soler J, Feliu-Soler A, Huguet Miguel A.","Front Psychol. 2024 Feb 7;15:1291198. doi: 10.3389/fpsyg.2024.1291198. eCollection 2024.","Badia-Aguarón T","Front Psychol","2024","2024/02/22","PMC10879620","","10.3389/fpsyg.2024.1291198"
"26047808","An exploratory randomised controlled trial of a web-based integrated bipolar parenting intervention (IBPI) for bipolar parents of young children (aged 3-10)","Jones S, Wainwright LD, Jovanoska J, Vincent H, Diggle PJ, Calam R, Parker R, Long R, Mayes D, Sanders M, Lobban F.","BMC Psychiatry. 2015 Jun 6;15:122. doi: 10.1186/s12888-015-0505-y.","Jones S","BMC Psychiatry","2015","2015/06/07","PMC4456784","","10.1186/s12888-015-0505-y"
"22749945","Can noninvasive brain stimulation enhance cognition in neuropsychiatric disorders?","Demirtas-Tatlidede A, Vahabzadeh-Hagh AM, Pascual-Leone A.","Neuropharmacology. 2013 Jan;64:566-78. doi: 10.1016/j.neuropharm.2012.06.020. Epub 2012 Jun 28.","Demirtas-Tatlidede A","Neuropharmacology","2013","2012/07/04","PMC3725288","NIHMS390696","10.1016/j.neuropharm.2012.06.020"
"23382714","Error awareness and the insula: links to neurological and psychiatric diseases","Klein TA, Ullsperger M, Danielmeier C.","Front Hum Neurosci. 2013 Feb 4;7:14. doi: 10.3389/fnhum.2013.00014. eCollection 2013.","Klein TA","Front Hum Neurosci","2013","2013/02/06","PMC3563042","","10.3389/fnhum.2013.00014"
"28848496","Parent-Reported Behavioral and Psychiatric Problems Mediate the Relationship between Sleep-Disordered Breathing and Cognitive Deficits in School-Aged Children","Smith DL, Gozal D, Hunter SJ, Kheirandish-Gozal L.","Front Neurol. 2017 Aug 11;8:410. doi: 10.3389/fneur.2017.00410. eCollection 2017.","Smith DL","Front Neurol","2017","2017/08/30","PMC5554505","","10.3389/fneur.2017.00410"
"23085399","Maternal high fat diet consumption during the perinatal period programs offspring behavior","Sullivan EL, Nousen EK, Chamlou KA.","Physiol Behav. 2014 Jan 17;123:236-42. doi: 10.1016/j.physbeh.2012.07.014. Epub 2012 Oct 17.","Sullivan EL","Physiol Behav","2014","2012/10/23","PMC3594403","NIHMS415469","10.1016/j.physbeh.2012.07.014"
